UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,temp,RAV,Score
Q9SFU1,0.457011866,0.296116505,0.09223301,0,-0.33,-0.4,0.259309,0.540966667,0.419690889,1
Q9SG83,0.420387054,0.231231231,0,0.189189189,2.53,0.119,0.451561,0.42104,0.69092991,1
Q9SGT7,0.436696467,0.331417625,0.147509579,0.136015326,0.55,-0.382,1.01517,0.206428333,0.439468002,1
Q9SI96,0.424797645,0.344370861,0.476821192,0.42384106,-1.12,-0.471,0.28935,0.547333333,0.661632639,1
Q9SIG8,0.411646328,0.221579961,0.502890173,0.265895954,2.96,-0.059,0.974345,0.078183,0.77897243,1
Q9SIH0,0.448,0.286666667,0.04,0.146666667,-0.26,-0.305,0.559637,0.583333333,0.443699888,1
Q9SIH1,0.444241192,0.243902439,0,0.067073171,0.81,-0.221,0.871203,0.437966667,0.310922702,1
Q9SII5,0.476737068,0.143250689,0,0.107438017,1.25,-0.182,0.761592,0.171401667,0.361800941,1
Q9SIK2,0.410596708,0.296296296,0.972222222,0.305555556,,-0.443,0.299396,0.479666667,0.58922443,1
Q9SIM4,0.474295191,0.358208955,0,0,,-0.6,-0.106703,0.5308,0.449285506,1
Q9SIP7,0.4908,0.26,0,0,-1.05,-0.494,0.0333897,0.615866667,0.474426473,1
Q9SIV5,0.407043931,0.286520023,0.319796954,0.126339538,6.15,0.499,1.68175,0.170019167,0.687439125,1
Q9SJ56,0.417401961,0.185294118,0,0.188235294,1.25,0.44,1.48828,0.167936333,0.751246098,1
Q9SJF3,0.452104148,0.16893733,0.005449591,0.158038147,3.21,0.148,-0.274795,0.256881667,0.641343232,1
Q9SJG8,0.438275998,0.209964413,0.016607355,0.03202847,3.27,-0.002,1.30903,0.105953033,0.67868728,1
Q9SJL2,0.432412205,0.295336788,0.111398964,0.292746114,6.1,0.216,1.93087,0.020891833,0.717091489,1
Q9SJL9,0.447974731,0.18729097,0,0.086956522,0.17,-0.106,0.501973,0.219145,0.315245526,1
Q9SJZ6,0.527600203,0.173515982,0,0.02739726,-0.35,-0.362,-0.562103,0.470366667,0.362876135,1
Q9SK69,0.420558985,0.268518519,0.225308642,0.111111111,2.92,-0.173,1.19559,0.255771667,0.495044255,1
Q9SKX4,0.481262813,0.228782288,0,0.118081181,0.22,-0.224,1.2923,0.323435,0.479061601,1
Q9SKZ1,0.450863363,0.239864865,0,0.070945946,0.36,-0.209,1.8077,0.1293005,0.538063701,1
Q9SKZ3,0.50470679,0.256944444,0,0.131944444,-0.65,-0.594,-0.679506,0.27939,0.453733096,1
Q9SL43,0.464523185,0.228346457,0,0.047244094,1.78,-0.236,0.116684,0.060621167,0.420680629,1
Q9SL79,0.418085275,0.305278174,0.126961484,0.126961484,2.18,-0.241,0.86627,0.114331767,0.639287129,1
Q9SLF3,0.425262576,0.275290216,0.338308458,0.138474295,2.39,-0.062,1.53191,0.071063783,0.596982878,1
Q9SLF7,0.482512077,0.286956522,0.956521739,0.373913043,,-0.485,1.41983,0.15422,0.670393741,1
Q9SLV3,0.46352413,0.202020202,0,0,0.57,-0.165,0.779986,0.11743,0.430399894,1
Q9SN46,0.452586542,0.091015169,0.47957993,0.554259043,6.89,0.219,-0.00568474,0.09952345,0.603999953,1
Q9SP35,0.470324646,0.152263374,0.251028807,0.230452675,2.77,0.447,1.37685,0.043899367,0.623875831,1
Q9SQR8,0.454129022,0.238231098,0.082738944,0.049928673,0.89,-0.212,1.03823,0.107762333,0.39394986,1
Q9SQU4,0.445021645,0.138528139,0.205627706,0.153679654,3.63,0.232,1.0259,0.101103333,0.710304954,1
Q9SQV1,0.411703431,0.204044118,0.112132353,0.269301471,14.02,0.583,1.96503,0.053290783,0.640180845,1
Q9SR02,0.485169962,0.205519671,0,0.056958309,2.06,0.077,1.1129,0.155033333,0.519028781,1
Q9SR13,0.416387445,0.209705373,0.178509532,0.064124783,3.03,0.166,0.774954,0.052393733,0.633061095,1
Q9SR91,0.429790162,0.291021672,0.27244582,0.06501548,4.39,-0.141,1.30504,0.138857667,0.483816345,1
Q9SRI1,0.473289183,0.178807947,0,0,-0.38,-0.233,0.649678,0.2543,0.314025129,1
Q9SRX2,0.390083074,0.378504673,0.275700935,0.158878505,0.2,-0.421,0.596914,0.115026667,0.552740782,1
Q9SS47,0.438816883,0.214356929,0,0.01894317,2.61,0.13,1.23338,0.0327815,0.603597406,1
Q9SS90,0.445012497,0.171779141,0.175869121,0.212678937,4.45,0.329,0.285087,0.0681845,0.482972647,1
Q9SSD2,0.447939334,0.246290801,0.020347605,0.041543027,1.63,-0.193,0.918805,0.265583333,0.331274681,1
Q9SSS7,0.449562682,0.247813411,0.119533528,0,1.82,-0.415,0.691513,0.30147,0.31276043,1
Q9STE8,0.459426786,0.2200489,0.033007335,0.080684597,5.48,-0.119,1.81263,0.039950167,0.43064226,1
Q9STT3,0.47160149,0.195530726,0,0,1.22,-0.207,1.25371,0.059064833,0.302414022,1
Q9STY6,0.459016393,0.31147541,0.606557377,0,,-0.654,-0.568131,0.528583333,0.507864261,1
Q9SU08,0.386750246,0.321902655,0.783185841,0.282079646,3.58,-0.123,1.07672,0.117378,0.728482777,1
Q9SU57,0.421809524,0.277142857,0.025714286,0.151428571,5.41,0.069,1.3407,0.1333655,0.504575939,1
Q9SUN5,0.427799395,0.167315175,0.365758755,0.513618677,6.53,0.278,1.11542,0.175638333,0.719716828,1
Q9SUU7,0.447858473,0.230912477,0,0,4.14,0.339,1.15376,0.153138833,0.440277161,1
Q9SV09,0.441111111,0.235185185,0,0.101851852,2.96,-0.153,1.0898,0.087657667,0.708110149,1
Q9SVD1,0.483511016,0.18336887,0,0.08315565,1.55,-0.199,0.81955,0.100081667,0.296315282,1
Q9SVZ6,0.470774977,0.210084034,0.915966387,0.420168067,,-0.111,2.12158,0.418083333,0.609375289,1
Q9SW09,0.419271814,0.254237288,0.485875706,0.446327684,6.93,-0.057,2.13346,0.087973333,0.620455334,1
Q9SW80,0.411742595,0.190798376,0,0.280108254,1.99,0.196,0.960868,0.123959,0.750106567,1
Q9SX79,0.40475823,0.210648148,0.097222222,0.145833333,4.76,0.164,1.3432,0.028128367,0.581916666,1
Q9SX80,0.413082437,0.205069124,0.099078341,0.168202765,5.76,0.164,1.17261,0.027344283,0.580119082,1
Q9SY69,0.413253012,0.188389923,0.065717415,0.197152245,3.45,0.619,0.910424,0.061189712,0.565958411,1
Q9SY97,0.498494098,0.153846154,0,0.161172161,0.97,-0.206,1.01817,0.353491667,0.51688221,1
Q9SYA9,0.422547281,0.316489362,0.39893617,0.212765957,0.97,-0.325,0.899365,0.140160833,0.681429814,1
Q9SYW8,0.499913532,0.186770428,0,0.112840467,1.33,-0.422,0.366274,0.245798333,0.522523257,1
Q9SZ15,0.40084455,0.197149644,0.472684086,0.242280285,5.88,0.141,0.0572721,0.193364617,0.624037509,1
Q9SZB7,0.436399655,0.263565891,0.088372093,0.082170543,0.35,-0.15,1.19612,0.030084,0.361884646,1
Q9SZL5,0.447718911,0.254966887,0.139072848,0.099337748,1.05,-0.14,0.284874,0.1423155,0.520352826,1
Q9SZN7,0.453594771,0.281045752,0,0,2.26,-0.372,-0.071288,0.220966667,0.495861829,1
Q9SZV0,0.448210221,0.270018622,0,0.106145251,0.95,-0.314,0.106442,0.288805,0.384506108,1
Q9T029,0.415946502,0.296296296,0.953703704,0.305555556,,-0.452,0.0658483,0.56195,0.589667465,1
Q9T041,0.445498971,0.248842593,0.013888889,0.02662037,3.69,-0.048,0.94664,0.110140167,0.558037267,1
Q9T043,0.460779436,0.358208955,0,0,,-0.583,0.0763846,0.409133333,0.445884908,1
Q9T0L0,0.398445998,0.102564103,0.769230769,0.815850816,0.87,0.096,-0.72273,0.276300833,0.686242899,1
Q9XF88,0.492837786,0.198606272,0,0.038327526,0.41,-0.368,0.408354,0.19307,0.539068319,1
Q9XGN1,0.471130661,0.211143695,0,0,0.13,-0.279,-0.488822,0.133538333,0.285053206,1
Q9XI07,0.436279774,0.223048327,0.080545229,0.11771995,1.06,0.569,1.15957,0.221787,0.643579137,1
Q9XIE0,0.426970458,0.216361679,0.523143165,0.233584499,5.49,0.244,1.65976,0.021474733,0.651477687,1
Q9ZPE7,0.488570418,0.133757962,0,0.041401274,2.27,0.022,0.658205,0.067361667,0.347254759,1
Q9ZPW5,0.424790356,0.305031447,0.124213836,0.117924528,2.68,-0.243,0.723416,0.011045767,0.533422454,1
Q9ZQ87,0.458426966,0.278089888,0,0,-0.53,-0.339,0.172699,0.154726667,0.50413053,1
Q9ZQC5,0.386906804,0.348198971,0.397941681,0.018867925,2.99,-0.174,0.545588,0.029654217,0.657553994,1
Q9ZQE5,0.421838419,0.208981002,0,0.124352332,6.83,0.701,0.923983,0.07143605,0.536752568,1
Q9ZQG2,0.469949495,0.25,0.204545455,0,,-0.228,0.438313,0.572966667,0.751090564,1
Q9ZQH1,0.460867446,0.210526316,0,0,1.4,-0.057,-0.0991563,0.205308333,0.465826371,1
Q9ZSZ8,0.41043771,0.363636364,0.278787879,0.148484848,3.07,-0.396,0.57228,0.328711667,0.641728463,1
Q9ZT92,0.46032025,0.23198594,0.031634446,0.165202109,1.65,-0.012,0.457132,0.303928333,0.556174739,1
Q9ZTX8,0.439049317,0.152941176,0,0.10802139,1.84,0.809,0.751938,0.097416167,0.616699703,1
Q9ZU48,0.42617284,0.143055556,0.083333333,0.280555556,3.17,0.282,0.743345,0.045518983,0.784551795,1
Q9ZU66,0.418334864,0.154269972,0.20661157,0.29476584,3.19,0.414,0.579713,0.112864,0.595974398,1
Q9ZV07,0.551287966,0.131487889,0,0.041522491,0.23,-0.205,0.480834,0.201258333,0.324448188,1
Q9ZVC2,0.46904277,0.195519348,0,0.105906314,3.59,0.194,0.409203,0.240628333,0.497664425,1
Q9ZVD0,0.367314815,0.323611111,0.320833333,0.206944444,6.8,-0.061,1.97945,0.1967365,0.638693873,1
Q9ZVI3,0.437723388,0.223776224,0.094405594,0.059440559,2.14,-0.034,0.843727,0.295665,0.594072912,1
Q9ZVJ6,0.451097179,0.310344828,0,0.072100313,-0.49,-0.487,0.265664,0.070496167,0.29226724,1
Q9ZVX7,0.348881432,0.409395973,0.402684564,0.104026846,-0.03,-0.355,0.765366,0.242160333,0.626637391,1
Q9ZW02,0.437355924,0.208506224,0,0.054979253,3.89,0.276,1.75606,0.018003017,0.611397961,1
Q9ZW06,0.438660265,0.21090535,0.046296296,0.077160494,3.07,0.179,1.82666,0.0165187,0.613435785,1
Q9ZW07,0.440656566,0.209710744,0.040289256,0.045454545,3.61,0.236,1.72628,0.020249167,0.606261661,1
Q9ZW36,0.400138026,0.225672878,0.17805383,0.229813665,5.37,0.334,0.556566,0.092363,0.57051037,1
Q9ZW80,0.396645702,0.075471698,0.877358491,0.849056604,0.04,0.069,-1.65941,0.310198333,0.809169924,1
Q9ZW86,0.478994896,0.233215548,0,0.060070671,0.37,-0.335,0.586786,0.207863333,0.384066151,1
Q9ZWA9,0.469647696,0.186252772,0.002217295,0.137472284,0.23,-0.106,0.780672,0.321483333,0.351215556,1
A5HB99,0.473260798,0.210682493,0,0.053412463,-0.21,-0.246,-0.435079,0.102475,0.291919571,1
H9B4D1,0.432010101,0.148181818,0,0.224545455,3.92,0.639,0.828486,0.031792467,0.643681123,1
K7PQ64,0.446047877,0.241869919,0,0,0.6,-0.202,0.546715,0.341316667,0.31820425,1
M4C731,0.385474006,0.403669725,0.518348624,0.059633028,0.73,-0.457,0.797857,0.732,0.691240013,1
M4C7D4,0.511965812,0.166666667,0,0.068376068,0.91,-0.336,-0.93942,0.12539,0.448263508,1
M4C7G6,0.465684211,0.225263158,0,0,0.99,-0.05,1.26874,0.390916667,0.496515661,1
M4C7H9,0.499014031,0.19112628,0,0.064846416,-0.25,-0.249,-0.164008,0.327283333,0.48771397,1
M4C7I5,0.397685185,0.310606061,1,0.106060606,8.31,-0.214,0.471376,0.28784,0.738591029,1
M4C7P9,0.447401434,0.233870968,0.072580645,0,,-0.368,-0.42005,0.161565,0.713442079,1
M4C7V1,0.436848793,0.219822109,0.082592122,0.030495553,3.28,0.034,1.2824,0.120523817,0.67239662,1
M4C7W5,0.404781997,0.182489451,0.394514768,0.284810127,8.5,0.667,2.11343,0.315379333,0.767232828,1
M4C807,0.452543507,0.246987952,0.093373494,0.120481928,0.35,-0.31,0.0119412,0.116576667,0.464882587,1
M4C8C9,0.469989853,0.230593607,0.093607306,0.02283105,0.71,-0.225,0.819093,0.161848333,0.426794888,1
M4C8F3,0.441747573,0.310679612,0.737864078,0.184466019,,-0.506,1.62994,0.19054,0.583376782,1
M4C8F5,0.431899642,0.335483871,0.458064516,0.316129032,-0.67,-0.471,0.120147,0.552216667,0.672193849,1
M4C8H3,0.493762183,0.298245614,0.929824561,0.315789474,,-0.541,0.670751,0.126341667,0.678220993,1
M4C8H5,0.44026174,0.27482679,0.018475751,0.020785219,0.23,-0.362,0.783547,0.100945,0.385678827,1
M4C8I2,0.459940209,0.228699552,0,0,1.73,-0.182,0.0146529,0.312041667,0.452050311,1
M4C8N3,0.457296678,0.216494845,0,0.090721649,2.09,-0.153,0.790326,0.2064105,#N/A,1
M4C8N9,0.463666198,0.223628692,0,0.185654008,1.19,-0.147,0.21785,0.040882333,0.494016965,1
M4C8V8,0.351992499,0.341772152,0.232067511,0.075949367,2.08,-0.103,0.508997,0.039653233,0.61063885,1
M4C8Y2,0.480502477,0.149681529,0,0.130573248,2.51,0.072,0.839186,0.050681667,0.34156555,1
M4C933,0.427831197,0.370192308,0.605769231,0.413461538,-0.6,-0.315,0.290771,0.101010167,0.627788642,1
M4C943,0.448364649,0.281837161,0,0.27348643,5.16,-0.26,0.587766,0.065282017,0.511693364,1
M4C9K0,0.427354497,0.328571429,0.204761905,0.404761905,4.05,0.064,2.46471,0.1244115,0.611105259,1
M4C9Q0,0.515437561,0.230088496,0.831858407,0.256637168,,-0.299,0.402898,0.111936667,0.655847627,1
M4C9T6,0.450097466,0.214424951,0.091617934,0.183235867,1,0.528,0.776229,0.282821667,0.403111473,1
M4C9U5,0.542091049,0.138888889,0.111111111,0,-0.85,-0.235,0.306159,0.227095,0.341991212,1
M4C9W0,0.421206994,0.329949239,0.197969543,0.030456853,-0.6,-0.375,0.612253,0.0958195,0.511882039,1
M4C9W8,0.444395924,0.187772926,0.150655022,0.128820961,4.43,0.193,0.232731,0.050776333,0.459619738,1
M4C9X5,0.439412998,0.227987421,0.185534591,0.18081761,9.03,0.131,1.56773,0.147606167,0.466604648,1
M4C9Z9,0.446697747,0.265734266,0,0,0.63,-0.252,0.871644,0.2966,0.382376442,1
M4CA03,0.460677406,0.204460967,0.068773234,0.105947955,1.29,-0.038,0.365114,0.174144833,0.802607623,1
M4CA07,0.493092369,0.262650602,0,0.021686747,-0.69,-0.38,-0.674246,0.224038333,0.35923032,1
M4CA23,0.438336242,0.32460733,0,0,0.1,-0.407,0.160431,0.53535,0.381487968,1
M4CA82,0.453133903,0.166666667,0,0.133333333,3.52,0.201,0.560829,0.120724333,0.554358176,1
M4CA98,0.440161154,0.324427481,0,0.064885496,-0.22,-0.467,0.558657,0.2804,0.43974856,1
M4CAC4,0.416251673,0.156626506,0.093975904,0.303614458,3.96,0.09,1.34732,0.083433633,0.820451227,1
M4CAC5,0.42311828,0.35483871,0.733870968,0.217741935,,-0.552,0.891361,0.5266,0.46985626,1
M4CAE8,0.49032567,0.20545977,0,0.015804598,0.88,-0.223,0.905034,0.28194,0.302320524,1
M4CAG7,0.442592593,0.14,0.128888889,0.151111111,3.51,0.142,0.930795,0.111480333,0.716571356,1
M4CAN8,0.439065817,0.167728238,0.114649682,0.352441614,9.48,0.381,3.44255,0.1266875,0.705572896,1
M4CAS3,0.45922277,0.25862069,0,0.096059113,1.47,-0.043,0.751497,0.164063333,0.452862899,1
M4CAU1,0.450657337,0.244274809,0,0,1.12,-0.274,0.966275,0.022820333,0.262697084,1
M4CAU5,0.508943928,0.222910217,0.117647059,0.111455108,-0.19,-0.228,0.550489,0.155055,0.478644047,1
M4CAX6,0.442303358,0.202839757,0,0.040567951,2.19,0.071,1.1674,0.031415217,0.624436661,1
M4CAZ3,0.440626823,0.165791448,0.31807952,0.233308327,4.74,0.219,1.72496,0.2702675,#N/A,1
M4CB22,0.418631897,0.299319728,0.207482993,0.095238095,1.62,-0.255,0.936627,0.119694167,0.63093446,1
M4CB70,0.457495591,0.306878307,0.947089947,0.312169312,-0.67,-0.416,0.0118759,0.364106667,0.575876604,1
M4CB71,0.446064815,0.21875,0,0.0859375,2.87,-0.093,-0.176586,0.098031,0.503535641,1
M4CBC6,0.415719005,0.198748044,0.156494523,0.131455399,7.53,0.252,1.81113,0.1065445,0.704441204,1
M4CBM4,0.443285617,0.202453988,0,0.134969325,6.15,-0.264,1.76377,0.003272533,0.639040112,1
M4CBN5,0.415579071,0.232804233,0.322751323,0.285714286,6.88,0.256,3.06042,0.048180167,0.684553489,1
M4CC05,0.423085221,0.174757282,0.04368932,0.118932039,2.24,0.56,1.11189,0.029969967,0.558286073,1
M4CC51,0.427515152,0.210909091,0.007272727,0.050909091,3.51,0.221,0.883144,0.0687668,0.584008074,1
M4CCD4,0.455339806,0.291262136,0,0,-0.84,-0.438,-0.487124,0.54825,0.365333377,1
M4CCD6,0.409786608,0.182487123,0.440765269,0.215599706,3.15,0.474,1.29161,0.224005833,#N/A,1
M4CCM0,0.437904174,0.115079365,0.42989418,0.472222222,4.3,0.267,-0.450238,0.1853545,0.577455222,1
M4CCU7,0.448989899,0.134545455,0,0.214545455,4.97,0.191,1.34913,0.1490845,0.641399785,1
M4CCV3,0.4836437,0.148044693,0,0.083798883,1.38,-0.192,0.679376,0.280133333,0.356957712,1
M4CD18,0.436813323,0.269574944,0.067114094,0.17114094,9.05,-0.12,2.06889,0.016059083,0.546474799,1
M4CD63,0.418411937,0.242206235,0.086330935,0.097122302,1.41,0.308,0.914198,0.487118333,0.659691635,1
M4CD86,0.430937819,0.162844037,0.194954128,0.133027523,2.62,0.137,1.09493,0.136973833,0.716194137,1
M4CDE9,0.449456378,0.171837709,0,0.174224344,5.11,0.22,0.70561,0.097865167,0.55153526,1
M4CDH8,0.517717718,0.154440154,0,0,-0.25,-0.253,0.0771034,0.127961667,0.435455891,1
M4CDK9,0.395154185,0.325991189,0.242290749,0.233480176,-0.47,-0.335,1.23875,0.077915,0.466204651,1
M4CDP4,0.451521244,0.20747889,0,0.016887817,3.04,-0.083,1.36048,0.042914667,0.259972752,1
M4CDT1,0.410005329,0.241007194,0.166666667,0.179856115,4.89,0.071,1.57266,0.252592667,0.697752709,1
M4CDV4,0.413243813,0.303317536,0.253554502,0.09478673,2.87,-0.218,1.54769,0.152776833,0.514426203,1
M4CDY0,0.462997904,0.273584906,0,0.08490566,-0.22,-0.398,-0.0783449,0.42485,0.360593417,1
M4CE92,0.460585586,0.263513514,0.425675676,0.209459459,-1.03,-0.369,1.16294,0.3484,0.628673679,1
M4CEL6,0.374823529,0.216470588,0.778823529,0.545882353,11.38,0.341,5.85488,0.006927527,0.753038961,1
M4CET7,0.445897134,0.190812721,0,0.053003534,0.8,-0.147,0.693473,0.091071,0.3391639,1
M4CEV9,0.46584022,0.231404959,0.900826446,0.363636364,,-0.074,2.01431,0.428733333,0.610365622,1
M4CEZ6,0.422195448,0.334939759,0,0.115662651,-0.21,-0.374,0.516315,0.464788333,0.543287251,1
M4CF16,0.40410831,0.420168067,0.991596639,0.151260504,,-0.668,0.268277,0.51165,0.440285436,1
M4CFE2,0.395882353,0.3,1,0.158823529,0.66,-0.232,0.620045,0.459683333,0.807599528,1
M4CFG5,0.412991021,0.156565657,0.224747475,0.207070707,6.34,0.489,1.64304,0.054731833,0.537940613,1
M4CFL7,0.504444444,0.169811321,0,0,1.77,-0.236,1.00169,0.304025,0.507250189,1
M4CFP6,0.452296638,0.260969977,0,0.027713626,-0.95,-0.352,0.0410347,0.121541667,0.551484373,1
M4CFR3,0.479932287,0.174515235,0,0,-0.64,-0.17,0.397524,0.198626667,0.309436386,1
M4CG02,0.462985274,0.307228916,0.090361446,0,0.64,-0.573,0.36843,0.56545,0.414870351,1
M4CG25,0.451761518,0.256097561,1,0,,-0.5,-0.518863,0.167006667,0.48504253,1
M4CG29,0.445851852,0.24,0.133333333,0.136666667,4.16,-0.033,1.60346,0.506168333,0.581447373,1
M4CG41,0.423045267,0.31986532,0.164983165,0.164983165,0.71,-0.324,0.0173973,0.294451667,0.604445376,1
M4CG65,0.489165514,0.190871369,0,0.037344398,-0.29,-0.236,0.545915,0.280965,0.547086127,1
M4CGK8,0.443497268,0.231147541,0.118032787,0.170491803,11.14,0.183,2.19954,0.096871833,0.443418007,1
M4CGL0,0.445982374,0.203732504,0.077760498,0.189735614,10.55,0.297,2.94891,0.104436,0.477964725,1
M4CGM2,0.484011374,0.218503937,0,0.033464567,-0.05,-0.217,0.409383,0.50055,0.376785701,1
M4CGS3,0.491518236,0.236641221,0,0.183206107,,-0.494,-0.0491207,0.489066667,0.602267614,1
M4CGU4,0.443782193,0.291390728,0,0,1.74,-0.45,-0.0548218,0.410883333,0.449617391,1
M4CGU6,0.483765432,0.222222222,0,0,-0.51,-0.356,0.289595,0.093976667,0.310496603,1
M4CGW8,0.505534106,0.173745174,0,0.104247104,1.16,-0.392,0.547091,0.2856,0.526966244,1
M4CGY1,0.414019163,0.208018154,0.032526475,0.08698941,3.74,0.154,1.46478,0.272200117,#N/A,1
M4CGZ3,0.505864834,0.142268041,0,0.103092784,1.93,-0.098,0.76517,0.05366,0.343331665,1
M4CH42,0.463642757,0.196202532,0,0.08318264,2.98,0.367,0.643683,0.254873333,0.472439906,1
M4CHC0,0.427152554,0.225080386,0.022508039,0.036173633,2.5,0.174,1.43509,0.110616,0.671355783,1
M4CHD2,0.407334643,0.229862475,0,0.117878193,4.77,0.265,1.48689,0.334223333,0.656406834,1
M4CHD9,0.436377863,0.208706786,0.034571063,0.066581306,3.56,0.328,0.883732,0.102732333,0.628922047,1
M4CHE1,0.50464933,0.191489362,0.241134752,0.078014184,1.35,-0.339,1.15961,0.46985,0.686199293,1
M4CHG8,0.429930299,0.10701107,0,0.343173432,3.22,0.361,0.28231,0.271228333,0.687759326,1
M4CHR2,0.433088235,0.308823529,0.455882353,0,,-0.425,-0.530004,0.197286667,0.628455345,1
M4CI18,0.437872629,0.274390244,0.719512195,0.164634146,-1.02,-0.247,0.318966,0.262971667,0.643145053,1
M4CI82,0.449451303,0.214506173,0,0.070987654,2.99,0.39,0.947359,0.023840333,0.534018613,1
M4CIH8,0.453531599,0.234200743,0,0,1.76,-0.175,1.05803,0.060855333,0.274159048,1
M4CIR0,0.408798972,0.182080925,0.078034682,0.144508671,5.28,0.145,1.2052,0.180841667,0.743249268,1
M4CIR2,0.435662898,0.244604317,0,0.142857143,1.05,-0.071,1.20528,0.063003167,0.570987818,1
M4CJ23,0.40122739,0.188953488,0.148255814,0.212209302,3.94,0.224,0.805845,0.118061333,0.725167031,1
M4CJ34,0.391751412,0.183050847,0.288135593,0.084745763,5.46,0.153,1.21915,0.077936333,0.746601934,1
M4CJ76,0.452506929,0.188208617,0.108843537,0.188208617,3.75,0.131,0.472356,0.075390667,0.421398955,1
M4CJF6,0.481000395,0.234875445,0,0.056939502,-0.17,-0.178,0.475705,0.456666667,0.427283472,1
M4CJH1,0.415529565,0.245614035,0.195906433,0.084795322,2.51,-0.214,0.940629,0.598688333,0.769250325,1
M4CJP3,0.463778757,0.134361233,0,0.110132159,1.82,0.028,0.41247,0.235039833,0.692025319,1
M4CJW0,0.477374227,0.181598063,0,0.031476998,1.26,-0.233,0.135323,0.028665383,0.299714296,1
M4CJW7,0.422371867,0.265993266,0.265993266,0.111111111,0.32,0.009,0.7686,0.088754833,0.690612731,1
M4CJX4,0.438105413,0.115384615,0.105769231,0.288461538,6.39,0.381,0.494638,0.171135833,0.750928608,1
M4CKB9,0.448576998,0.270175439,0.242105263,0.161403509,2.46,-0.346,1.99763,0.30295,0.482466783,1
M4CKL5,0.406564029,0.182599356,0.288936627,0.254564984,8.1,0.692,1.96687,0.275548167,0.769314497,1
M4CKM6,0.428941685,0.198704104,0.06587473,0.066954644,3.55,0.514,1.2201,0.222275167,0.650797828,1
M4CKR0,0.389786756,0.232323232,0.206060606,0.264646465,5.94,0.452,1.16459,0.1468602,0.681792658,1
M4CKS1,0.446097337,0.318181818,0.161157025,0.08677686,-1.36,-0.39,0.812787,0.639033333,0.401939776,1
M4CKX2,0.384704904,0.331670823,0.534912718,0.275561097,4.63,0.034,1.70449,0.073937017,0.696316254,1
M4CKZ6,0.496031746,0.090561224,0.164540816,0.636479592,4.9,0.087,0.309459,0.569,0.750058654,1
M4CL15,0.449300957,0.291390728,0,0,1.51,-0.508,-0.185996,0.45935,0.451804525,1
M4CL54,0.408449074,0.395833333,0.989583333,0.234375,0.36,-0.742,-0.258492,0.021839333,0.702164409,1
M4CLA2,0.489251208,0.213768116,0.163043478,0.094202899,2.24,-0.253,0.907402,0.208296667,0.561202469,1
M4CLA6,0.402859638,0.332023576,0.571709234,0.184675835,3.89,-0.259,1.01814,0.402805,0.724540818,1
M4CLA8,0.501630641,0.187713311,0,0.119453925,-0.37,-0.279,-0.202021,0.318666667,0.480083325,1
M4CLD2,0.46374269,0.235789474,0,0,1.19,-0.05,1.29284,0.389835,0.50341575,1
M4CLF1,0.418326118,0.363636364,0.435064935,0.25974026,-0.87,-0.571,0.0309394,0.622816667,0.558394224,1
M4CLK6,0.431822612,0.24122807,0.118421053,0.074561404,2.16,-0.029,1.27374,0.308373333,0.623230493,1
M4CLM3,0.411697531,0.158333333,0.45,0.3375,2.78,0.716,0.536734,0.169577667,0.691685629,1
M4CLP7,0.412511671,0.260504202,1,0.336134454,,-0.18,0.283649,0.229065,0.777947709,1
M4CLQ4,0.442749529,0.308996089,0.089960887,0.172099087,1.17,-0.203,0.887686,0.2351525,0.475779392,1
M4CLT1,0.485917121,0.209509658,0,0.120356612,0.42,-0.069,1.04444,0.035853333,0.349268391,1
